ens_gene,ext_gene,target_id,b,se_b,qval,genotype,sorter,code
WBGene00013729,NA,Y111B2A.3,0.601542558,0.229096124,0.077135329,daf-16;daf-18,7,f
WBGene00013762,NA,Y113G7B.12,-0.873475167,0.199546262,3.69E-04,daf-16;daf-18,7,f
WBGene00013766,prmt-1,Y113G7B.17,0.602549836,0.137634801,3.69E-04,daf-16;daf-18,7,f
WBGene00013805,bca-2,Y116A8C.28,-0.58494529,0.194545988,0.031977968,daf-16;daf-18,7,f
WBGene00013840,fbxa-151,ZC47.7,-1.634075369,0.346672367,9.17E-05,daf-16;daf-18,7,f
WBGene00013849,NA,ZC84.6,1.781918966,0.620061647,0.044250639,daf-16;daf-18,7,f
WBGene00013859,NA,ZC247.1,-0.459176438,0.146783445,0.023765547,daf-16;daf-18,7,f
WBGene00013862,wdr-5.3,ZC302.2,0.856598233,0.273004388,0.02322442,daf-16;daf-18,7,f
WBGene00013875,cest-2.1,ZC376.3,-1.560711237,0.3123364,2.62E-05,daf-16;daf-18,7,f
WBGene00013882,msa-1,ZC410.5,-1.34557849,0.163180889,4.30E-14,daf-16;daf-18,7,f
WBGene00013896,NA,ZC443.1,-0.668567266,0.205294322,0.016707878,daf-16;daf-18,7,f
WBGene00013899,NA,ZC443.4,0.364214535,0.131659654,0.056627724,daf-16;daf-18,7,f
WBGene00013904,ugt-6,ZC455.4,-1.845233908,0.360411096,1.50E-05,daf-16;daf-18,7,f
WBGene00013906,ugt-5,ZC455.6,-1.534397364,0.187431343,6.81E-14,daf-16;daf-18,7,f
WBGene00013923,ghi-1,ZK20.1,1.054945763,0.208177631,1.92E-05,daf-16;daf-18,7,f
WBGene00013939,NA,ZK218.5,3.152412101,0.503602148,4.28E-08,daf-16;daf-18,7,f
WBGene00013941,NA,ZK218.7,3.236545708,0.731958749,3.05E-04,daf-16;daf-18,7,f
WBGene00013947,NA,ZK228.4,0.753842053,0.240268207,0.02322442,daf-16;daf-18,7,f
WBGene00013964,nlp-73,ZK287.3,0.594069232,0.200415046,0.035558614,daf-16;daf-18,7,f
WBGene00013965,NA,ZK287.4,1.287841191,0.487690356,0.074872471,daf-16;daf-18,7,f
WBGene00013980,dos-1,ZK507.4,1.265539673,0.278797745,1.89E-04,daf-16;daf-18,7,f
WBGene00014001,pyk-2,ZK593.1,-0.956789165,0.162321565,3.19E-07,daf-16;daf-18,7,f
WBGene00014006,NA,ZK596.1,-0.866945597,0.154551243,1.42E-06,daf-16;daf-18,7,f
WBGene00014012,riok-3,ZK632.3,0.382407441,0.150285474,0.090821891,daf-16;daf-18,7,f
WBGene00014013,NA,ZK632.4,0.687129197,0.125257016,2.62E-06,daf-16;daf-18,7,f
WBGene00014029,NA,ZK637.12,-1.772309453,0.58439309,0.030070411,daf-16;daf-18,7,f
WBGene00014030,glb-1,ZK637.13,-1.012064164,0.28773091,0.007882621,daf-16;daf-18,7,f
WBGene00014047,clec-61,ZK666.7,-2.545029641,0.507960937,2.47E-05,daf-16;daf-18,7,f
WBGene00014057,NA,ZK673.1,1.067001795,0.158810843,2.57E-09,daf-16;daf-18,7,f
WBGene00014093,NA,ZK829.1,-2.159037383,0.503371892,5.26E-04,daf-16;daf-18,7,f
WBGene00014096,NA,ZK829.7,-0.506455502,0.121139247,8.10E-04,daf-16;daf-18,7,f
WBGene00014106,NA,ZK856.5,0.72981375,0.265369445,0.058815257,daf-16;daf-18,7,f
WBGene00014108,NA,ZK856.7,-0.485289472,0.156518269,0.025417409,daf-16;daf-18,7,f
WBGene00014175,NA,ZK971.1,0.820543563,0.17692494,1.26E-04,daf-16;daf-18,7,f
WBGene00014202,mmcm-1,ZK1058.1,-0.792571717,0.156551416,1.96E-05,daf-16;daf-18,7,f
WBGene00014206,nit-1,ZK1058.6,-1.059247284,0.280133933,0.003357106,daf-16;daf-18,7,f
WBGene00014213,NA,ZK1073.1,-0.517027457,0.170394395,0.029999793,daf-16;daf-18,7,f
WBGene00014232,ttll-4,ZK1128.6,-0.489723955,0.178102579,0.058815257,daf-16;daf-18,7,f
WBGene00014258,NA,ZK1320.9,-1.373758512,0.210144324,7.73E-09,daf-16;daf-18,7,f
WBGene00014666,NA,C05D12.3,0.906427156,0.182066218,2.84E-05,daf-16;daf-18,7,f
WBGene00014697,cyp-25A3,C36A4.3,-1.200903189,0.213615852,1.36E-06,daf-16;daf-18,7,f
WBGene00014698,NA,C37A5.3,-1.331414334,0.354401113,0.0036264,daf-16;daf-18,7,f
WBGene00014699,NA,C37A5.5,-2.959944941,0.995002722,0.034656874,daf-16;daf-18,7,f
WBGene00014700,NA,C37A5.6,-2.736322983,0.656283992,8.43E-04,daf-16;daf-18,7,f
WBGene00014761,NA,F46A8.11,0.976209204,0.289530451,0.012018876,daf-16;daf-18,7,f
WBGene00014801,NA,K08E5.1,0.865195085,0.221484409,0.002209774,daf-16;daf-18,7,f
WBGene00014826,NA,R13H4.2,-0.696936751,0.137314148,1.85E-05,daf-16;daf-18,7,f
WBGene00014965,NA,Y106G6D.5,0.631722044,0.164499965,0.002771912,daf-16;daf-18,7,f
WBGene00015026,NA,B0207.1,1.748993776,0.361956605,5.43E-05,daf-16;daf-18,7,f
WBGene00015043,cyp-34A8,B0213.14,-0.602926381,0.238109731,0.093028972,daf-16;daf-18,7,f
WBGene00015044,cyp-34A9,B0213.15,-1.224047234,0.318932145,0.002784958,daf-16;daf-18,7,f
WBGene00015048,faah-2,B0218.2,-0.525833403,0.206579652,0.09078402,daf-16;daf-18,7,f
WBGene00015067,cest-35.1,B0238.1,-1.008086973,0.172869574,4.51E-07,daf-16;daf-18,7,f
WBGene00015076,NA,B0238.12,-0.422315213,0.165943022,0.09078402,daf-16;daf-18,7,f
WBGene00015096,NA,B0261.8,0.842159274,0.279595831,0.03160641,daf-16;daf-18,7,f
WBGene00015116,paic-1,B0286.3,-1.57298629,0.234894913,2.96E-09,daf-16;daf-18,7,f
WBGene00015122,NA,B0302.5,0.715487636,0.206419033,0.009112679,daf-16;daf-18,7,f
WBGene00015131,NA,B0303.11,-0.512098955,0.14428065,0.007143356,daf-16;daf-18,7,f
WBGene00015231,cutl-14,B0511.5,1.061015006,0.396353061,0.068964835,daf-16;daf-18,7,f
WBGene00015258,NA,B0554.5,1.622286495,0.388854807,8.37E-04,daf-16;daf-18,7,f
WBGene00015278,NA,C01B10.3,0.520484895,0.176453621,0.036877383,daf-16;daf-18,7,f
WBGene00015279,cest-5.1,C01B10.4,-1.097578174,0.343120098,0.019623563,daf-16;daf-18,7,f
WBGene00015284,cest-5.2,C01B10.10,-0.862833439,0.237643245,0.005529538,daf-16;daf-18,7,f
WBGene00015294,NA,C01C10.2,-0.735319614,0.209802033,0.008159017,daf-16;daf-18,7,f
WBGene00015298,NA,C01F1.3,1.601996358,0.383944432,8.36E-04,daf-16;daf-18,7,f
WBGene00015313,hpo-32,C01G8.6,1.116384613,0.313473556,0.006898643,daf-16;daf-18,7,f
WBGene00015322,NA,C02B8.3,0.547047487,0.176656622,0.025656962,daf-16;daf-18,7,f
WBGene00015333,slc-17.3,C02C2.4,0.711428039,0.208880282,0.010915419,daf-16;daf-18,7,f
WBGene00015338,catp-2,C02E7.1,1.35753484,0.471868482,0.044043289,daf-16;daf-18,7,f
WBGene00015355,NA,C02F12.5,-1.657313421,0.590896462,0.052066341,daf-16;daf-18,7,f
WBGene00015362,fbxa-105,C02H6.2,-1.103997319,0.200533642,2.37E-06,daf-16;daf-18,7,f
WBGene00015389,scav-1,C03F11.3,-0.599544368,0.134939764,2.80E-04,daf-16;daf-18,7,f
WBGene00015393,exc-13,C03G6.5,-1.63887145,0.184793762,3.14E-16,daf-16;daf-18,7,f
WBGene00015398,tag-293,C03G6.13,-0.66587394,0.247634097,0.067533298,daf-16;daf-18,7,f
WBGene00015400,cyp-35A2,C03G6.15,-1.279379706,0.27876551,1.56E-04,daf-16;daf-18,7,f
WBGene00015402,NA,C03G6.17,-0.982807824,0.151380094,1.02E-08,daf-16;daf-18,7,f
WBGene00015403,clec-10,C03H5.1,2.038925326,0.192295384,2.60E-23,daf-16;daf-18,7,f
WBGene00015455,NA,C04G6.5,0.894018147,0.351285104,0.09078402,daf-16;daf-18,7,f
WBGene00015469,NA,C05D2.8,-0.644856303,0.178340244,0.005776167,daf-16;daf-18,7,f
WBGene00015474,NA,C05D9.7,0.697244948,0.192927574,0.005804681,daf-16;daf-18,7,f
WBGene00015479,wht-1,C05D10.3,-1.55933992,0.355483865,3.56E-04,daf-16;daf-18,7,f
WBGene00015512,mthf-1,C06A8.1,-0.685018821,0.25434819,0.067031143,daf-16;daf-18,7,f
WBGene00015515,spdl-1,C06A8.5,0.713600582,0.223610878,0.020006125,daf-16;daf-18,7,f
WBGene00015529,NA,C06E2.5,1.884025563,0.697277483,0.06580183,daf-16;daf-18,7,f
WBGene00015535,NA,C06E4.6,-1.47415109,0.479027536,0.027033258,daf-16;daf-18,7,f
WBGene00015537,NA,C06E4.8,1.753278578,0.511319621,0.010182245,daf-16;daf-18,7,f
WBGene00015552,NA,C06G3.6,-0.377897897,0.145155902,0.080358558,daf-16;daf-18,7,f
WBGene00015593,NA,C08E3.1,1.224384613,0.370318538,0.014470187,daf-16;daf-18,7,f
WBGene00015605,NA,C08E3.13,1.19324071,0.227357166,8.18E-06,daf-16;daf-18,7,f
WBGene00015609,math-4,C08F1.5,0.630639664,0.170352368,0.00434524,daf-16;daf-18,7,f
WBGene00015621,NA,C09B7.2,-0.542291422,0.206545158,0.077135329,daf-16;daf-18,7,f
WBGene00015646,mlt-10,C09E8.3,1.449196419,0.394002254,0.004709869,daf-16;daf-18,7,f
WBGene00015647,NA,C09F5.1,-0.518106275,0.17017957,0.029370078,daf-16;daf-18,7,f
WBGene00015660,catp-3,C09H5.2,-1.196394595,0.26951595,2.84E-04,daf-16;daf-18,7,f
WBGene00015671,NA,C10B5.3,0.517625907,0.186173642,0.055103772,daf-16;daf-18,7,f
WBGene00015695,ugt-26,C10H11.6,0.607331923,0.225788592,0.067483824,daf-16;daf-18,7,f
WBGene00015698,kca-1,C10H11.10,0.812076715,0.321397818,0.094029195,daf-16;daf-18,7,f
WBGene00015706,NA,C12D5.3,1.410249048,0.383585281,0.00472726,daf-16;daf-18,7,f
WBGene00015710,NA,C12D5.9,0.921583445,0.235982813,0.002212327,daf-16;daf-18,7,f
WBGene00015740,NA,C13E3.1,-0.569860126,0.186181271,0.02826251,daf-16;daf-18,7,f
WBGene00015756,NA,C14C6.2,0.3647625,0.141982694,0.086380993,daf-16;daf-18,7,f
WBGene00015768,NA,C14C11.4,0.690467675,0.207772416,0.013856885,daf-16;daf-18,7,f
WBGene00015795,NA,C15F1.2,1.682664847,0.594970217,0.049218475,daf-16;daf-18,7,f
WBGene00015817,NA,C16A11.4,0.554690124,0.200049821,0.05610396,daf-16;daf-18,7,f
WBGene00015828,math-14,C16C4.4,3.18451371,0.569392542,1.54E-06,daf-16;daf-18,7,f
WBGene00015849,NA,C16C8.11,-1.072040995,0.427315839,0.09731043,daf-16;daf-18,7,f
WBGene00015864,NA,C16D9.9,1.06694304,0.322733734,0.014472754,daf-16;daf-18,7,f
WBGene00015884,NA,C17B7.10,1.935424091,0.72923629,0.072795882,daf-16;daf-18,7,f
WBGene00015889,NA,C17C3.3,-1.231795378,0.365197043,0.011979654,daf-16;daf-18,7,f
WBGene00015913,NA,C17F4.7,1.034072113,0.243154984,6.13E-04,daf-16;daf-18,7,f
WBGene00015929,NA,C17H12.3,1.259649209,0.461629431,0.06174054,daf-16;daf-18,7,f
WBGene00015932,NA,C17H12.6,1.1575072,0.432279945,0.068892366,daf-16;daf-18,7,f
WBGene00015941,NA,C18A3.3,0.563325387,0.213862418,0.076113911,daf-16;daf-18,7,f
WBGene00015947,NA,C18A11.1,-0.797117532,0.204889322,0.002325401,daf-16;daf-18,7,f
WBGene00015968,NA,C18C4.7,-0.442741378,0.15054308,0.037721549,daf-16;daf-18,7,f
WBGene00016006,fln-2,C23F12.1,-0.47163179,0.150370285,0.023262453,daf-16;daf-18,7,f
WBGene00016013,ugt-66,C23G10.6,-0.967952533,0.209901926,1.41E-04,daf-16;daf-18,7,f
WBGene00016046,NA,C24B5.4,-0.977737952,0.212981464,1.56E-04,daf-16;daf-18,7,f
WBGene00016048,NA,C24B9.3,-0.499973446,0.155074345,0.01833252,daf-16;daf-18,7,f
WBGene00016049,srt-28,C24B9.4,-1.580078081,0.615091578,0.086380993,daf-16;daf-18,7,f
WBGene00016052,dod-3,C24B9.9,-1.1138421,0.199863523,1.70E-06,daf-16;daf-18,7,f
WBGene00016064,acd-1,C24G7.2,1.563048594,0.48634256,0.018920611,daf-16;daf-18,7,f
WBGene00016069,NA,C24H10.3,1.793242661,0.715362814,0.097598658,daf-16;daf-18,7,f
WBGene00016095,NA,C25E10.5,-0.702183225,0.195724859,0.006313334,daf-16;daf-18,7,f
WBGene00016119,NA,C25H3.10,-0.684069976,0.135920238,2.23E-05,daf-16;daf-18,7,f
WBGene00016120,NA,C25H3.11,-0.539519444,0.127452132,6.64E-04,daf-16;daf-18,7,f
WBGene00016148,NA,C26F1.3,0.579767077,0.227459187,0.090113062,daf-16;daf-18,7,f
WBGene00016150,hint-3,C26F1.7,-0.582012454,0.182330305,0.019969171,daf-16;daf-18,7,f
WBGene00016151,smc-5,C27A2.1,0.622890664,0.180614177,0.009609299,daf-16;daf-18,7,f
WBGene00016172,NA,C27H5.2,-0.518376407,0.160454116,0.018005286,daf-16;daf-18,7,f
WBGene00016207,NA,C29E4.10,-1.090157761,0.329558254,0.014424289,daf-16;daf-18,7,f
WBGene00016234,NA,C29G2.6,-0.817559149,0.261171729,0.023618951,daf-16;daf-18,7,f
WBGene00016235,NA,C29H12.2,0.375522813,0.149015688,0.095210441,daf-16;daf-18,7,f
WBGene00016266,idhg-2,C30F12.7,-1.314720022,0.130948349,6.99E-21,daf-16;daf-18,7,f
WBGene00016295,fbxc-40,C32B5.1,0.780276687,0.273671828,0.046404819,daf-16;daf-18,7,f
WBGene00016302,fbxc-7,C32B5.9,-3.390041389,0.431297141,8.52E-13,daf-16;daf-18,7,f
WBGene00016310,NA,C32D5.1,-0.751513648,0.210208228,0.00657142,daf-16;daf-18,7,f
WBGene00016325,NA,C32E8.9,-2.416855092,0.259580559,6.79E-18,daf-16;daf-18,7,f
WBGene00016342,NA,C33C12.10,-0.540192313,0.134341853,0.001475088,daf-16;daf-18,7,f
WBGene00016364,nhr-161,C33G8.7,-0.639043516,0.214381916,0.034184079,daf-16;daf-18,7,f
WBGene00016365,nhr-139,C33G8.8,0.754465897,0.231716093,0.016728143,daf-16;daf-18,7,f
WBGene00016367,nhr-162,C33G8.10,0.806075652,0.227154701,0.007149087,daf-16;daf-18,7,f
WBGene00016368,nhr-163,C33G8.12,0.633441137,0.218538592,0.041852333,daf-16;daf-18,7,f
WBGene00016378,imp-3,C33H5.11,-0.441395363,0.162150202,0.062664125,daf-16;daf-18,7,f
WBGene00016407,unk-1,C34D10.2,-0.512481224,0.162340203,0.022102996,daf-16;daf-18,7,f
WBGene00016419,tyr-4,C34G6.2,-0.644112461,0.186445932,0.009455568,daf-16;daf-18,7,f
WBGene00016422,noah-1,C34G6.6,3.127381831,0.931501211,0.012536793,daf-16;daf-18,7,f
WBGene00016429,NA,C35A11.2,1.989569313,0.762872632,0.079622027,daf-16;daf-18,7,f
WBGene00016449,tost-1,C35D10.13,1.550043911,0.269697306,6.92E-07,daf-16;daf-18,7,f
WBGene00016465,NA,C36B7.2,-0.885113045,0.347800556,0.09078402,daf-16;daf-18,7,f
WBGene00016493,NA,C37A2.7,0.448539161,0.115223239,0.00231085,daf-16;daf-18,7,f
WBGene00016506,abhd-5.1,C37H5.2,-0.759572576,0.222129558,0.010438335,daf-16;daf-18,7,f
WBGene00016532,NA,C39D10.5,-0.568714225,0.204801756,0.055588497,daf-16;daf-18,7,f
WBGene00016542,NA,C39H7.4,-0.637061608,0.168364023,0.003331913,daf-16;daf-18,7,f
WBGene00016562,NA,C41D11.3,-0.45723809,0.156564768,0.039820463,daf-16;daf-18,7,f
WBGene00016577,clec-3,C41H7.7,1.602883608,0.496673159,0.018186617,daf-16;daf-18,7,f
WBGene00016607,NA,C43E11.9,0.679756376,0.238096334,0.046042521,daf-16;daf-18,7,f
WBGene00016628,slc-36.5,C44B7.6,-1.387510308,0.189173164,4.22E-11,daf-16;daf-18,7,f
WBGene00016646,fbxc-5,C44C8.1,-0.89005696,0.316323886,0.050958152,daf-16;daf-18,7,f
WBGene00016647,fbxc-4,C44C8.2,-0.965432952,0.318808971,0.030382816,daf-16;daf-18,7,f
WBGene00016648,fbxc-2,C44C8.3,-0.937843902,0.323585734,0.041852871,daf-16;daf-18,7,f
WBGene00016649,fbxc-1,C44C8.4,-0.850292933,0.311252439,0.061350677,daf-16;daf-18,7,f
WBGene00016650,ubr-4,C44E4.1,-0.537473058,0.115719677,1.24E-04,daf-16;daf-18,7,f
WBGene00016653,ssb-1,C44E4.4,0.538163666,0.177708337,0.030382816,daf-16;daf-18,7,f
WBGene00016663,NA,C45E1.4,0.750861787,0.155186696,5.29E-05,daf-16;daf-18,7,f
WBGene00016667,NA,C45E5.4,1.108248664,0.345223238,0.019066859,daf-16;daf-18,7,f
WBGene00016677,NA,C45G9.6,-0.394543144,0.146805526,0.067771595,daf-16;daf-18,7,f
WBGene00016686,cyp-33C1,C45H4.2,-1.217951114,0.400268665,0.029415432,daf-16;daf-18,7,f
WBGene00016693,srbc-20,C45H4.11,-2.451536699,0.530618962,1.37E-04,daf-16;daf-18,7,f
WBGene00016716,acs-17,C46F4.2,-0.817581479,0.156110992,8.62E-06,daf-16;daf-18,7,f
WBGene00016719,math-24,C46F9.3,-0.905220275,0.231026388,0.002124427,daf-16;daf-18,7,f
WBGene00016738,NA,C47D2.1,0.67524289,0.190169948,0.007126285,daf-16;daf-18,7,f
WBGene00016768,cyp-33E1,C49C8.4,-0.526277332,0.169535698,0.025193701,daf-16;daf-18,7,f
WBGene00016782,phat-3,C49G7.4,0.756295735,0.212493449,0.006947351,daf-16;daf-18,7,f
WBGene00016786,cyp-35A4,C49G7.8,-1.558467931,0.596607164,0.078980399,daf-16;daf-18,7,f
WBGene00016805,NA,C50D2.1,1.175919972,0.31779728,0.004360815,daf-16;daf-18,7,f
WBGene00016848,klo-1,C50F7.10,-0.950298022,0.169126704,1.37E-06,daf-16;daf-18,7,f
WBGene00016863,cest-35.2,C52A10.2,-1.679189955,0.319183262,7.69E-06,daf-16;daf-18,7,f
WBGene00016865,ets-9,C52B9.2,-0.615700543,0.228921497,0.067483824,daf-16;daf-18,7,f
WBGene00016886,fbxb-96,C52E2.7,-1.760143862,0.568987252,0.025875829,daf-16;daf-18,7,f
WBGene00016907,NA,C53H9.2,0.608925353,0.144975993,7.47E-04,daf-16;daf-18,7,f
WBGene00016914,NA,C54D1.7,-1.360845565,0.39217169,0.009006711,daf-16;daf-18,7,f
WBGene00016923,NA,C54F6.5,-2.236659579,0.553811579,0.001383097,daf-16;daf-18,7,f
WBGene00016939,NA,C55B6.1,1.039961397,0.188292109,2.17E-06,daf-16;daf-18,7,f
WBGene00016943,acdh-1,C55B7.4,-3.994171434,0.373158832,9.41E-24,daf-16;daf-18,7,f
WBGene00016987,NA,CC8.2,-1.610295128,0.19065732,8.53E-15,daf-16;daf-18,7,f
WBGene00017012,acs-22,D1009.1,-0.441697941,0.131712468,0.012684755,daf-16;daf-18,7,f
WBGene00017027,NA,D1044.1,1.076716384,0.282226612,0.003000073,daf-16;daf-18,7,f
WBGene00017032,NA,D1044.7,-1.070210636,0.274389299,0.002250838,daf-16;daf-18,7,f
WBGene00017051,afmd-1,D2024.2,-1.26097135,0.430673006,0.039123129,daf-16;daf-18,7,f
WBGene00017054,gstk-2,D2024.7,-0.494066992,0.175446169,0.050666509,daf-16;daf-18,7,f
WBGene00017060,NA,D2063.1,-0.722028762,0.227042351,0.020647882,daf-16;daf-18,7,f
WBGene00017071,aagr-1,D2096.3,-0.588942812,0.159928728,0.004648835,daf-16;daf-18,7,f
WBGene00017089,poml-2,E01A2.7,-0.669289548,0.248051235,0.066378768,daf-16;daf-18,7,f
WBGene00017098,mek-5,E02D9.1,0.413545959,0.158202647,0.078947643,daf-16;daf-18,7,f
WBGene00017108,cyp-43A1,E03E2.1,-0.768112045,0.26532517,0.042165318,daf-16;daf-18,7,f
WBGene00017128,NA,E04F6.9,-1.765722002,0.211842146,2.07E-14,daf-16;daf-18,7,f
WBGene00017132,tofu-6,EEED8.1,0.716614558,0.238279705,0.031927925,daf-16;daf-18,7,f
WBGene00017163,dnpp-1,F01F1.9,0.805401793,0.167101464,5.68E-05,daf-16;daf-18,7,f
WBGene00017166,aldo-2,F01F1.12,-0.856261988,0.114692606,1.71E-11,daf-16;daf-18,7,f
WBGene00017190,NA,F07B7.12,-0.626550922,0.150426147,8.57E-04,daf-16;daf-18,7,f
WBGene00017214,NA,F07E5.9,2.248609885,0.585687192,0.002778756,daf-16;daf-18,7,f
WBGene00017243,NA,F08C6.5,-1.542901377,0.41139394,0.003709062,daf-16;daf-18,7,f
WBGene00017257,NA,F08F1.3,-0.858214581,0.274115568,0.023601009,daf-16;daf-18,7,f
WBGene00017303,NA,F09F7.6,-1.254985445,0.257814481,4.68E-05,daf-16;daf-18,7,f
WBGene00017332,ugt-37,F10D2.6,-1.31721951,0.294963199,2.56E-04,daf-16;daf-18,7,f
WBGene00017336,ugt-41,F10D2.11,-1.718447191,0.354985617,5.26E-05,daf-16;daf-18,7,f
WBGene00017362,NA,F10G2.1,1.090991588,0.244310588,2.56E-04,daf-16;daf-18,7,f
WBGene00017364,clec-7,F10G2.3,1.862694189,0.20690093,1.06E-16,daf-16;daf-18,7,f
WBGene00017374,ttr-41,F10G7.11,-1.473335576,0.140511181,8.07E-23,daf-16;daf-18,7,f
WBGene00017376,NA,F11C7.2,0.530096326,0.211614275,0.097808675,daf-16;daf-18,7,f
WBGene00017396,suex-1,F12A10.7,-2.646674511,0.727500018,0.005417093,daf-16;daf-18,7,f
WBGene00017427,acp-5,F13D11.1,-0.872626403,0.209621203,8.64E-04,daf-16;daf-18,7,f
WBGene00017431,cest-33,F13H6.3,-1.127699988,0.210223226,4.71E-06,daf-16;daf-18,7,f
WBGene00017443,NA,F13H8.11,-3.125556244,0.372326942,1.27E-14,daf-16;daf-18,7,f
WBGene00017484,NA,F15E6.3,-1.509290497,0.271819734,1.86E-06,daf-16;daf-18,7,f
WBGene00017490,pud-2.1,F15E11.1,-1.675351683,0.55046076,0.029371626,daf-16;daf-18,7,f
WBGene00017499,pud-1.1,F15E11.13,-1.852317701,0.504637729,0.00480456,daf-16;daf-18,7,f
WBGene00017500,pud-2.2,F15E11.14,-1.654562745,0.559335659,0.036091549,daf-16;daf-18,7,f
WBGene00017501,pud-3,F15E11.15,-3.661896205,0.797921608,1.56E-04,daf-16;daf-18,7,f
WBGene00017515,NA,F16F9.4,-0.410271583,0.152450677,0.067346669,daf-16;daf-18,7,f
WBGene00017537,NA,F17A9.5,-1.322405186,0.281257825,9.67E-05,daf-16;daf-18,7,f
WBGene00017582,NA,F18G5.6,0.525796998,0.172949824,0.029599596,daf-16;daf-18,7,f
WBGene00017583,NA,F19B10.1,0.611956069,0.19838864,0.026501829,daf-16;daf-18,7,f
WBGene00017592,NA,F19C7.2,0.939935296,0.201523556,1.14E-04,daf-16;daf-18,7,f
WBGene00017621,NA,F20A1.10,-0.571340959,0.178861421,0.019833975,daf-16;daf-18,7,f
WBGene00017657,NA,F21C10.7,-0.51263866,0.19332484,0.07319153,daf-16;daf-18,7,f
WBGene00017659,NA,F21C10.10,-1.25355737,0.50179824,0.099233994,daf-16;daf-18,7,f
WBGene00017678,asp-12,F21F8.4,1.919120617,0.322900556,2.47E-07,daf-16;daf-18,7,f
WBGene00017681,slc-17.5,F21F8.11,0.63623235,0.160447419,0.001802016,daf-16;daf-18,7,f
WBGene00017691,ilys-5,F22A3.6,1.206220889,0.241859226,2.74E-05,daf-16;daf-18,7,f
WBGene00017702,malt-1,F22D3.6,-0.519223646,0.172594982,0.031888675,daf-16;daf-18,7,f
WBGene00017719,ldp-1,F22F7.1,-1.235238728,0.270387567,1.68E-04,daf-16;daf-18,7,f
WBGene00017751,NA,F23F12.3,1.180493145,0.26072522,1.98E-04,daf-16;daf-18,7,f
WBGene00017755,zip-8,F23F12.9,-0.806299622,0.210229175,0.002806071,daf-16;daf-18,7,f
WBGene00017756,NA,F23F12.12,-0.766369237,0.21793232,0.00789471,daf-16;daf-18,7,f
WBGene00017765,gcst-1,F25B4.1,-0.431941738,0.14947226,0.042705281,daf-16;daf-18,7,f
WBGene00017789,NA,F25E5.8,-0.623150112,0.196617253,0.021306122,daf-16;daf-18,7,f
WBGene00017794,mltn-13,F25F6.1,1.625789609,0.497262574,0.016149545,daf-16;daf-18,7,f
WBGene00017796,NA,F25G6.1,-0.368490354,0.147613197,0.099631084,daf-16;daf-18,7,f
WBGene00017823,pals-34,F26D11.6,-1.845845825,0.5439706,0.011238085,daf-16;daf-18,7,f
WBGene00017832,kbp-2,F26F4.13,0.975090869,0.360608079,0.065441619,daf-16;daf-18,7,f
WBGene00017864,pcca-1,F27D9.5,-0.717967696,0.15765651,1.78E-04,daf-16;daf-18,7,f
WBGene00017867,slc-28.1,F27E11.1,0.650710822,0.242197249,0.067771595,daf-16;daf-18,7,f
WBGene00017879,acd-4,F28A12.1,-1.227840976,0.37290492,0.015068405,daf-16;daf-18,7,f
WBGene00017881,asp-13,F28A12.4,-0.917525312,0.191240717,6.23E-05,daf-16;daf-18,7,f
WBGene00017895,vrk-1,F28B12.3,0.469460699,0.169614828,0.056450927,daf-16;daf-18,7,f
WBGene00017947,mth-2,F31D5.4,0.51133623,0.177376269,0.043366511,daf-16;daf-18,7,f
WBGene00017969,ctsa-3.1,F32A5.3,0.396260632,0.148522134,0.070595941,daf-16;daf-18,7,f
WBGene00017971,NA,F32A5.8,-0.704669961,0.185050301,0.003077938,daf-16;daf-18,7,f
WBGene00017990,cec-4,F32E10.2,0.486346681,0.187355222,0.081847311,daf-16;daf-18,7,f
WBGene00017991,clec-180,F32E10.3,1.534373677,0.560679344,0.060618376,daf-16;daf-18,7,f
WBGene00018024,NA,F35A5.1,-0.604899674,0.236662113,0.088556091,daf-16;daf-18,7,f
WBGene00018051,che-10,F35D11.11,-1.093436775,0.164876658,4.27E-09,daf-16;daf-18,7,f
WBGene00018052,NA,F35F10.1,1.914949792,0.75557484,0.092760082,daf-16;daf-18,7,f
WBGene00018061,arrd-19,F35F10.12,0.742690402,0.249445896,0.034426303,daf-16;daf-18,7,f
WBGene00018099,ztf-28,F36F12.8,1.478224879,0.538139816,0.059110165,daf-16;daf-18,7,f
WBGene00018112,NA,F36H9.4,-0.791797968,0.311235615,0.090898036,daf-16;daf-18,7,f
WBGene00018138,folt-2,F37B4.7,-0.731312825,0.257724071,0.047997398,daf-16;daf-18,7,f
WBGene00018145,NA,F37C4.5,-0.560939034,0.203148343,0.05736179,daf-16;daf-18,7,f
WBGene00018146,NA,F37C4.6,-1.034801164,0.170822993,1.32E-07,daf-16;daf-18,7,f
WBGene00018174,NA,F38B6.4,-3.403656546,0.342626565,1.86E-20,daf-16;daf-18,7,f
WBGene00018195,btb-16,F39E9.2,-2.695800991,0.310218738,1.34E-15,daf-16;daf-18,7,f
WBGene00018213,NA,F39H12.2,-0.717404503,0.222159497,0.018078659,daf-16;daf-18,7,f
WBGene00018217,NA,F40A3.2,-0.586220545,0.228589463,0.08700893,daf-16;daf-18,7,f
WBGene00018233,NA,F40E3.6,-1.124939056,0.32766861,0.01005129,daf-16;daf-18,7,f
