wb_id,Term
WBGene00008499,Union DAF-16 negative targets
WBGene00003520,Union DAF-16 negative targets
WBGene00010684,Union DAF-16 negative targets
WBGene00008877,Union DAF-16 negative targets
WBGene00006438,Union DAF-16 negative targets
WBGene00005484,Union DAF-16 negative targets
WBGene00010061,Union DAF-16 negative targets
WBGene00012151,Union DAF-16 negative targets
WBGene00019307,Union DAF-16 negative targets
WBGene00043537,Union DAF-16 negative targets
WBGene00010960,Union DAF-16 negative targets
WBGene00002169,Union DAF-16 negative targets
WBGene00017584,Union DAF-16 negative targets
WBGene00017001,Union DAF-16 negative targets
WBGene00013932,Union DAF-16 negative targets
WBGene00003982,Union DAF-16 negative targets
WBGene00005150,Union DAF-16 negative targets
WBGene00010657,Union DAF-16 negative targets
WBGene00020346,Union DAF-16 negative targets
WBGene00016154,Union DAF-16 negative targets
WBGene00018853,Union DAF-16 negative targets
WBGene00017308,Union DAF-16 negative targets
WBGene00018950,Union DAF-16 negative targets
WBGene00010621,Union DAF-16 negative targets
WBGene00008411,Union DAF-16 negative targets
WBGene00007443,Union DAF-16 negative targets
WBGene00021537,Union DAF-16 negative targets
WBGene00003586,Union DAF-16 negative targets
WBGene00017275,Union DAF-16 negative targets
WBGene00012471,Union DAF-16 negative targets
WBGene00018512,Union DAF-16 negative targets
WBGene00007627,Union DAF-16 negative targets
WBGene00044107,Union DAF-16 negative targets
WBGene00002080,Union DAF-16 negative targets
WBGene00015007,Union DAF-16 negative targets
WBGene00012253,Union DAF-16 negative targets
WBGene00010989,Union DAF-16 negative targets
WBGene00004217,Union DAF-16 negative targets
WBGene00021187,Union DAF-16 negative targets
WBGene00023503,Union DAF-16 negative targets
WBGene00043985,Union DAF-16 negative targets
WBGene00007871,Union DAF-16 negative targets
WBGene00007874,Union DAF-16 negative targets
WBGene00020207,Union DAF-16 negative targets
WBGene00015582,Union DAF-16 negative targets
WBGene00011376,Union DAF-16 negative targets
WBGene00002024,Union DAF-16 negative targets
WBGene00014999,Union DAF-16 negative targets
WBGene00021470,Union DAF-16 negative targets
WBGene00013559,Union DAF-16 negative targets
WBGene00001263,Union DAF-16 negative targets
WBGene00011638,Union DAF-16 negative targets
WBGene00022044,Union DAF-16 negative targets
WBGene00011348,Union DAF-16 negative targets
WBGene00015156,Union DAF-16 negative targets
WBGene00045498,Union DAF-16 negative targets
WBGene00001776,Union DAF-16 negative targets
WBGene00007412,Union DAF-16 negative targets
WBGene00009347,Union DAF-16 negative targets
WBGene00020311,Union DAF-16 negative targets
WBGene00015206,Union DAF-16 negative targets
WBGene00021294,Union DAF-16 negative targets
WBGene00016621,Union DAF-16 negative targets
WBGene00011034,Union DAF-16 negative targets
WBGene00006442,Union DAF-16 negative targets
WBGene00016421,Union DAF-16 negative targets
WBGene00018371,Union DAF-16 negative targets
WBGene00004493,Union DAF-16 negative targets
WBGene00022689,Union DAF-16 negative targets
WBGene00019762,Union DAF-16 negative targets
WBGene00008646,Union DAF-16 negative targets
WBGene00008486,Union DAF-16 negative targets
WBGene00009885,Union DAF-16 negative targets
WBGene00000386,Union DAF-16 negative targets
WBGene00014042,Union DAF-16 negative targets
WBGene00016958,Union DAF-16 negative targets
WBGene00018009,Union DAF-16 negative targets
WBGene00017096,Union DAF-16 negative targets
WBGene00011415,Union DAF-16 negative targets
WBGene00017066,Union DAF-16 negative targets
WBGene00050892,Union DAF-16 negative targets
WBGene00009758,Union DAF-16 negative targets
WBGene00006382,Union DAF-16 negative targets
WBGene00000426,Union DAF-16 negative targets
WBGene00015815,Union DAF-16 negative targets
WBGene00007315,Union DAF-16 negative targets
WBGene00008789,Union DAF-16 negative targets
WBGene00017782,Union DAF-16 negative targets
WBGene00008932,Union DAF-16 negative targets
WBGene00010361,Union DAF-16 negative targets
WBGene00007429,Union DAF-16 negative targets
WBGene00002007,Union DAF-16 negative targets
WBGene00013695,Union DAF-16 negative targets
WBGene00010421,Union DAF-16 negative targets
WBGene00004245,Union DAF-16 negative targets
WBGene00021589,Union DAF-16 negative targets
WBGene00018498,Union DAF-16 negative targets
WBGene00020422,Union DAF-16 negative targets
WBGene00012922,Union DAF-16 negative targets
WBGene00013740,Union DAF-16 negative targets
WBGene00021828,Union DAF-16 negative targets
WBGene00009966,Union DAF-16 negative targets
WBGene00016766,Union DAF-16 negative targets
WBGene00022792,Union DAF-16 negative targets
WBGene00013024,Union DAF-16 negative targets
WBGene00006510,Union DAF-16 negative targets
WBGene00016157,Union DAF-16 negative targets
WBGene00008561,Union DAF-16 negative targets
WBGene00006061,Union DAF-16 negative targets
WBGene00004312,Union DAF-16 negative targets
WBGene00009485,Union DAF-16 negative targets
WBGene00017226,Union DAF-16 negative targets
WBGene00000514,Union DAF-16 negative targets
WBGene00019058,Union DAF-16 negative targets
WBGene00015211,Union DAF-16 negative targets
WBGene00013436,Union DAF-16 negative targets
WBGene00009203,Union DAF-16 negative targets
WBGene00010234,Union DAF-16 negative targets
WBGene00019788,Union DAF-16 negative targets
WBGene00001497,Union DAF-16 negative targets
WBGene00015860,Union DAF-16 negative targets
WBGene00012029,Union DAF-16 negative targets
WBGene00009448,Union DAF-16 negative targets
WBGene00020205,Union DAF-16 negative targets
WBGene00010231,Union DAF-16 negative targets
WBGene00017102,Union DAF-16 negative targets
WBGene00001099,Union DAF-16 negative targets
WBGene00011808,Union DAF-16 negative targets
WBGene00013383,Union DAF-16 negative targets
WBGene00005521,Union DAF-16 negative targets
WBGene00010560,Union DAF-16 negative targets
WBGene00017998,Union DAF-16 negative targets
WBGene00009352,Union DAF-16 negative targets
WBGene00003230,Union DAF-16 negative targets
WBGene00016303,Union DAF-16 negative targets
WBGene00016249,Union DAF-16 negative targets
WBGene00014141,Union DAF-16 negative targets
WBGene00006618,Union DAF-16 negative targets
WBGene00007677,Union DAF-16 negative targets
WBGene00011972,Union DAF-16 negative targets
WBGene00017816,Union DAF-16 negative targets
WBGene00003800,Union DAF-16 negative targets
WBGene00006473,Union DAF-16 negative targets
WBGene00015369,Union DAF-16 negative targets
WBGene00001028,Union DAF-16 negative targets
WBGene00009588,Union DAF-16 negative targets
WBGene00009285,Union DAF-16 negative targets
WBGene00022046,Union DAF-16 negative targets
WBGene00006976,Union DAF-16 negative targets
WBGene00010500,Union DAF-16 negative targets
WBGene00001832,Union DAF-16 negative targets
WBGene00004166,Union DAF-16 negative targets
WBGene00006492,Union DAF-16 negative targets
WBGene00004243,Union DAF-16 negative targets
WBGene00000236,Union DAF-16 negative targets
WBGene00008131,Union DAF-16 negative targets
WBGene00007740,Union DAF-16 negative targets
WBGene00020007,Union DAF-16 negative targets
WBGene00044283,Union DAF-16 negative targets
WBGene00000767,Union DAF-16 negative targets
WBGene00019659,Union DAF-16 negative targets
WBGene00020701,Union DAF-16 negative targets
WBGene00016534,Union DAF-16 negative targets
WBGene00015905,Union DAF-16 negative targets
WBGene00010540,Union DAF-16 negative targets
WBGene00003157,Union DAF-16 negative targets
WBGene00022754,Union DAF-16 negative targets
WBGene00012341,Union DAF-16 negative targets
WBGene00015853,Union DAF-16 negative targets
WBGene00000095,Union DAF-16 negative targets
WBGene00009595,Union DAF-16 negative targets
WBGene00009141,Union DAF-16 negative targets
WBGene00017286,Union DAF-16 negative targets
WBGene00007248,Union DAF-16 negative targets
WBGene00017339,Union DAF-16 negative targets
WBGene00002223,Union DAF-16 negative targets
WBGene00011229,Union DAF-16 negative targets
WBGene00008774,Union DAF-16 negative targets
WBGene00020678,Union DAF-16 negative targets
WBGene00021558,Union DAF-16 negative targets
WBGene00003495,Union DAF-16 negative targets
WBGene00019729,Union DAF-16 negative targets
WBGene00013073,Union DAF-16 negative targets
WBGene00005023,Union DAF-16 negative targets
WBGene00005012,Union DAF-16 negative targets
WBGene00009634,Union DAF-16 negative targets
WBGene00000871,Union DAF-16 negative targets
WBGene00017705,Union DAF-16 negative targets
WBGene00020453,Union DAF-16 negative targets
WBGene00006784,Union DAF-16 negative targets
WBGene00011916,Union DAF-16 negative targets
WBGene00008400,Union DAF-16 negative targets
WBGene00011340,Union DAF-16 negative targets
WBGene00019766,Union DAF-16 negative targets
WBGene00000500,Union DAF-16 negative targets
WBGene00007538,Union DAF-16 negative targets
WBGene00000254,Union DAF-16 negative targets
WBGene00019157,Union DAF-16 negative targets
WBGene00008669,Union DAF-16 negative targets
WBGene00003400,Union DAF-16 negative targets
WBGene00008366,Union DAF-16 negative targets
WBGene00023409,Union DAF-16 negative targets
WBGene00008107,Union DAF-16 negative targets
WBGene00013360,Union DAF-16 negative targets
WBGene00008852,Union DAF-16 negative targets
WBGene00021193,Union DAF-16 negative targets
WBGene00001600,Union DAF-16 negative targets
WBGene00003413,Union DAF-16 negative targets
WBGene00019076,Union DAF-16 negative targets
WBGene00003090,Union DAF-16 negative targets
WBGene00022880,Union DAF-16 negative targets
WBGene00007742,Union DAF-16 negative targets
WBGene00004006,Union DAF-16 negative targets
WBGene00018166,Union DAF-16 negative targets
WBGene00006911,Union DAF-16 negative targets
WBGene00004180,Union DAF-16 negative targets
WBGene00013698,Union DAF-16 negative targets
WBGene00000122,Union DAF-16 negative targets
WBGene00043707,Union DAF-16 negative targets
WBGene00015881,Union DAF-16 negative targets
WBGene00018925,Union DAF-16 negative targets
WBGene00013438,Union DAF-16 negative targets
WBGene00013233,Union DAF-16 negative targets
WBGene00000262,Union DAF-16 negative targets
WBGene00077490,Union DAF-16 negative targets
WBGene00016737,Union DAF-16 negative targets
WBGene00001230,Union DAF-16 negative targets
WBGene00045479,Union DAF-16 negative targets
WBGene00022752,Union DAF-16 negative targets
WBGene00045490,Union DAF-16 negative targets
WBGene00017452,Union DAF-16 negative targets
WBGene00020507,Union DAF-16 negative targets
WBGene00011036,Union DAF-16 negative targets
WBGene00011747,Union DAF-16 negative targets
WBGene00007282,Union DAF-16 negative targets
WBGene00003522,Union DAF-16 negative targets
WBGene00009985,Union DAF-16 negative targets
WBGene00014223,Union DAF-16 negative targets
WBGene00020120,Union DAF-16 negative targets
WBGene00001584,Union DAF-16 negative targets
WBGene00012231,Union DAF-16 negative targets
WBGene00019658,Union DAF-16 negative targets
WBGene00006586,Union DAF-16 negative targets
WBGene00012450,Union DAF-16 negative targets
WBGene00009179,Union DAF-16 negative targets
WBGene00015023,Union DAF-16 negative targets
WBGene00000213,Union DAF-16 negative targets
WBGene00006718,Union DAF-16 negative targets
WBGene00009012,Union DAF-16 negative targets
WBGene00003707,Union DAF-16 negative targets
WBGene00043156,Union DAF-16 negative targets
WBGene00015128,Union DAF-16 negative targets
WBGene00004221,Union DAF-16 negative targets
WBGene00008923,Union DAF-16 negative targets
WBGene00019433,Union DAF-16 negative targets
WBGene00009744,Union DAF-16 negative targets
WBGene00016420,Union DAF-16 negative targets
WBGene00021464,Union DAF-16 negative targets
WBGene00009943,Union DAF-16 negative targets
WBGene00006977,Union DAF-16 negative targets
WBGene00004024,Union DAF-16 negative targets
WBGene00006844,Union DAF-16 negative targets
WBGene00006740,Union DAF-16 negative targets
WBGene00009701,Union DAF-16 negative targets
WBGene00015011,Union DAF-16 negative targets
WBGene00009535,Union DAF-16 negative targets
WBGene00012138,Union DAF-16 negative targets
WBGene00012916,Union DAF-16 negative targets
WBGene00015382,Union DAF-16 negative targets
WBGene00004416,Union DAF-16 negative targets
WBGene00008069,Union DAF-16 negative targets
WBGene00017216,Union DAF-16 negative targets
WBGene00010284,Union DAF-16 negative targets
WBGene00017642,Union DAF-16 negative targets
WBGene00017345,Union DAF-16 negative targets
WBGene00005762,Union DAF-16 negative targets
WBGene00003601,Union DAF-16 negative targets
WBGene00010629,Union DAF-16 negative targets
WBGene00019757,Union DAF-16 negative targets
WBGene00015310,Union DAF-16 negative targets
WBGene00012106,Union DAF-16 negative targets
WBGene00012013,Union DAF-16 negative targets
WBGene00018045,Union DAF-16 negative targets
WBGene00020935,Union DAF-16 negative targets
WBGene00017546,Union DAF-16 negative targets
WBGene00020054,Union DAF-16 negative targets
WBGene00003518,Union DAF-16 negative targets
WBGene00013566,Union DAF-16 negative targets
WBGene00010353,Union DAF-16 negative targets
WBGene00009207,Union DAF-16 negative targets
WBGene00016387,Union DAF-16 negative targets
WBGene00003934,Union DAF-16 negative targets
WBGene00003095,Union DAF-16 negative targets
WBGene00008674,Union DAF-16 negative targets
WBGene00021930,Union DAF-16 negative targets
WBGene00019712,Union DAF-16 negative targets
WBGene00006856,Union DAF-16 negative targets
WBGene00003009,Union DAF-16 negative targets
WBGene00008117,Union DAF-16 negative targets
WBGene00019062,Union DAF-16 negative targets
WBGene00010569,Union DAF-16 negative targets
WBGene00008768,Union DAF-16 negative targets
WBGene00001027,Union DAF-16 negative targets
WBGene00004110,Union DAF-16 negative targets
WBGene00015469,Union DAF-16 negative targets
WBGene00012933,Union DAF-16 negative targets
WBGene00018964,Union DAF-16 negative targets
WBGene00017098,Union DAF-16 negative targets
WBGene00018895,Union DAF-16 negative targets
WBGene00015021,Union DAF-16 negative targets
WBGene00020348,Union DAF-16 negative targets
WBGene00021354,Union DAF-16 negative targets
WBGene00014063,Union DAF-16 negative targets
WBGene00007609,Union DAF-16 negative targets
WBGene00008528,Union DAF-16 negative targets
WBGene00010619,Union DAF-16 negative targets
WBGene00012123,Union DAF-16 negative targets
WBGene00022031,Union DAF-16 negative targets
WBGene00005662,Union DAF-16 negative targets
WBGene00018430,Union DAF-16 negative targets
WBGene00017448,Union DAF-16 negative targets
WBGene00010641,Union DAF-16 negative targets
WBGene00011759,Union DAF-16 negative targets
WBGene00020156,Union DAF-16 negative targets
WBGene00020982,Union DAF-16 negative targets
WBGene00001102,Union DAF-16 negative targets
WBGene00013336,Union DAF-16 negative targets
WBGene00020223,Union DAF-16 negative targets
WBGene00000409,Union DAF-16 negative targets
WBGene00008694,Union DAF-16 negative targets
WBGene00001860,Union DAF-16 negative targets
WBGene00011375,Union DAF-16 negative targets
WBGene00001785,Union DAF-16 negative targets
WBGene00017499,Union DAF-16 negative targets
